gene	score	logfoldchange	pval	pval_adj	cluster
Id1	53.688187	2.9810781	0.0	0.0	gCap
Erg	53.683456	3.4054542	0.0	0.0	gCap
Fnbp1l	53.08951	2.3855324	0.0	0.0	gCap
Slfn5	51.906265	2.4745777	0.0	0.0	gCap
Podxl	51.277782	3.0633507	0.0	0.0	gCap
Adgre5	51.034615	2.5170226	0.0	0.0	gCap
Plpp1	50.859516	2.9242027	0.0	0.0	gCap
Cavin1	50.198997	2.1945674	0.0	0.0	gCap
Ldb2	49.991447	3.6791704	0.0	0.0	gCap
Arhgap29	49.93007	2.347516	0.0	0.0	gCap
Afap1l1	49.26997	2.3587446	0.0	0.0	gCap
Pitpnc1	49.003986	2.9124072	0.0	0.0	gCap
Clic4	48.99912	1.9344751	0.0	0.0	gCap
Fendrr	48.200924	3.5890822	0.0	0.0	gCap
Ctnna1	47.76446	1.7175388	0.0	0.0	gCap
Rnf144a	47.505577	2.9734118	0.0	0.0	gCap
Bst2	46.748806	1.9752215	0.0	0.0	gCap
Rdx	46.665424	1.8419712	0.0	0.0	gCap
Plcb4	46.394566	2.6693068	0.0	0.0	gCap
Pcdh17	46.373104	3.55113	0.0	0.0	gCap
Cd200	46.184185	1.8644298	0.0	0.0	gCap
Klf2	46.039608	2.342069	0.0	0.0	gCap
Foxp1	45.620228	1.9984766	0.0	0.0	gCap
Tie1	45.4694	3.3964927	0.0	0.0	gCap
Akap12	45.094913	2.6767805	0.0	0.0	gCap
Cemip2	45.059948	3.2896433	0.0	0.0	gCap
Efnb2	44.791077	3.605306	0.0	0.0	gCap
Pde3a	44.66797	3.3635	0.0	0.0	gCap
Esam	44.07068	2.0850246	0.0	0.0	gCap
Stmn2	43.89764	2.779197	0.0	0.0	gCap
Fermt2	43.68976	1.8199306	0.0	0.0	gCap
Ripply3	43.617577	3.0717437	0.0	0.0	gCap
Smarca2	43.11556	1.9953016	0.0	0.0	gCap
Icam2	43.112156	2.564905	0.0	0.0	gCap
Anp32a	42.844387	1.7300289	0.0	0.0	gCap
Lpl	42.80927	1.952554	0.0	0.0	gCap
Ifitm2	42.677464	1.900193	0.0	0.0	gCap
Ushbp1	42.273254	3.5235014	0.0	0.0	gCap
Palmd	42.192272	3.4404385	0.0	0.0	gCap
Fkbp1a	41.987354	1.7676659	0.0	0.0	gCap
Acer2	41.984512	3.7978544	0.0	0.0	gCap
Klf7	41.862118	2.2434356	0.0	0.0	gCap
Aldh2	41.70834	1.4100645	0.0	0.0	gCap
Rasgef1a	41.393433	2.552213	0.0	0.0	gCap
Ly6e	41.25713	1.367823	0.0	0.0	gCap
Gng11	41.207653	2.2793062	0.0	0.0	gCap
Crip2	40.766094	1.4913915	0.0	0.0	gCap
Pde4b	40.75596	2.689716	0.0	0.0	gCap
S100a16	40.661865	2.496124	0.0	0.0	gCap
Nfib	40.23099	1.7738303	0.0	0.0	gCap
Kit	40.12621	3.9770103	0.0	0.0	gCap
Rhoj	39.910366	2.572839	0.0	0.0	gCap
Dlc1	39.900833	2.4332595	0.0	0.0	gCap
Rasip1	39.89217	3.1586785	0.0	0.0	gCap
Tcf4	39.775814	1.9945698	0.0	0.0	gCap
Nostrin	39.700512	2.7082047	0.0	0.0	gCap
Ecscr	39.621998	2.5322711	0.0	0.0	gCap
Fzd4	39.57331	3.2966833	0.0	0.0	gCap
Serinc3	39.155983	1.614922	0.0	0.0	gCap
Dusp3	39.008583	1.9775237	0.0	0.0	gCap
Gbp7	38.941616	2.413544	0.0	0.0	gCap
Tjp1	38.8723	2.289881	0.0	0.0	gCap
Myct1	38.787605	2.9295995	0.0	0.0	gCap
Foxf1	38.77098	3.241184	0.0	0.0	gCap
Cyth3	38.614204	2.2272084	0.0	0.0	gCap
Tspan18	38.532215	2.674952	0.0	0.0	gCap
Nes	38.40541	2.4426017	0.0	0.0	gCap
Cdkn1a	37.909805	1.7044448	0.0	0.0	gCap
Arhgef12	37.576244	1.911029	5.252949835352923e-309	8.589766833037337e-307	gCap
Syne1	37.554874	2.4411488	1.1729748819605005e-308	1.9072439041143054e-306	gCap
Tax1bp1	36.94066	1.532952	1.0288451552552328e-298	1.6359206391295913e-296	gCap
H2-Q7	36.77625	1.7600907	4.426495109555585e-296	6.99969940950603e-294	gCap
Rapgef5	36.50705	2.0648801	8.572246160392416e-292	1.3408111113918138e-289	gCap
Itga6	36.48769	2.7250571	1.7385231913904767e-291	2.704578240444212e-289	gCap
Tbx3	36.348038	2.184808	2.822175035899794e-289	4.343433023165565e-287	gCap
Jcad	35.579617	2.7514646	2.8956075570686464e-277	4.4092902376950073e-275	gCap
Vegfa	34.94804	1.796994	1.386820193843782e-267	2.0573549061249508e-265	gCap
Casz1	34.872257	2.2745216	1.9584278448997537e-266	2.875691498786475e-264	gCap
Adamts1	34.633266	2.4917285	7.979151465977711e-263	1.1656851735575559e-260	gCap
Sox11	34.559814	4.1765065	1.0151771132843016e-261	1.4681807698654374e-259	gCap
Rasgrp3	34.485775	2.9302905	1.3107960986032947e-260	1.886235585890141e-258	gCap
H2-Q4	34.452873	2.014761	4.078392305607519e-260	5.839608485342508e-258	gCap
Grap	34.36785	2.0888345	7.622856014793895e-259	1.0860682975533084e-256	gCap
Casc4	34.28289	2.822402	1.411754571620856e-257	2.0014924419334106e-255	gCap
Luzp1	34.228565	2.0296814	9.09149510689703e-257	1.2826138685122377e-254	gCap
Nfkbia	33.92832	1.4943736	2.547134086278743e-252	3.558568883645739e-250	gCap
Sash1	33.904465	2.0556407	5.725216354579545e-252	7.959986796367117e-250	gCap
Dnajc8	33.70846	1.4052949	4.3453299731319383e-249	6.012432530131595e-247	gCap
Nckap5	33.645603	1.7519805	3.615666016004021e-248	4.955184187647415e-246	gCap
Cav2	33.625584	2.3513086	7.093770853829268e-248	9.675768965554803e-246	gCap
Col4a1	33.548355	1.4674317	9.51376920125496e-247	1.291539045340178e-244	gCap
H2-Q6	33.479137	1.9617811	9.698845707748297e-246	1.3043587825654018e-243	gCap
Heg1	33.34858	2.26465	7.638274720272297e-244	1.0224630067415661e-241	gCap
Abcb1a	33.325603	3.3994615	1.644229270952949e-243	2.1907832600937906e-241	gCap
Adcy4	33.29252	3.0428095	4.953989943102087e-243	6.54017571387514e-241	gCap
Myo10	33.18384	2.3831863	1.8414343659400952e-241	2.4199306416326915e-239	gCap
Hexim1	33.1382	1.5880144	8.376645878438115e-241	1.0908591329477329e-238	gCap
Tnfsf10	32.9309	3.0877151	7.941016749852498e-238	1.0294705498232202e-235	gCap
Efnb1	32.795746	2.6936743	6.770856343215098e-236	8.73835181873231e-234	gCap
Cxcl12	32.708977	3.283345	1.1640432385800932e-234	1.4955876967113876e-232	gCap
Smad7	32.68794	2.3093503	2.317539966934416e-234	2.9643911221498886e-232	gCap
Aplp2	32.61304	1.0642297	2.6795263360685158e-233	3.412246369559818e-231	gCap
Sec62	32.577686	1.2679752	8.4922857875735e-233	1.076687158442138e-230	gCap
Gnai2	32.233692	1.4294664	5.95462276316504e-228	7.355109146948063e-226	gCap
Itgb1	32.058456	1.2043399	1.6736499834764812e-225	2.058446432668937e-223	gCap
Ddah2	31.977976	2.3288074	2.207371955580472e-224	2.7033261651747225e-222	gCap
Tmcc3	31.923012	2.417947	1.2802617982294213e-223	1.5612684132645233e-221	gCap
H2-K1	31.778252	1.0964696	1.2931567102837573e-221	1.5637416017632997e-219	gCap
Selenop	31.622915	1.0586991	1.7879691023590136e-219	2.1440729485788506e-217	gCap
Sbds	31.25329	1.4103931	2.0141966893382993e-214	2.385538301199846e-212	gCap
Fas	31.088486	2.552475	3.4467339580119306e-212	4.048857278023811e-210	gCap
Zfp503	30.890179	2.2105997	1.6184108927312569e-209	1.8934091663742102e-207	gCap
Tcn2	30.837809	2.3262846	8.162104783001338e-209	9.510339095335163e-207	gCap
Gcc2	30.69555	1.5651904	6.525396617105656e-207	7.542205407240995e-205	gCap
H2-T23	30.511822	1.4006654	1.8162403956166217e-204	2.090855943433855e-202	gCap
Epb41	30.383993	1.9553628	8.939370015877544e-203	1.0250002751273137e-200	gCap
Uaca	30.225267	2.992905	1.1030575309138638e-200	1.2547824403043874e-198	gCap
Slk	30.14571	1.4113815	1.2208806959347075e-199	1.3779194678039563e-197	gCap
Itpripl2	30.038763	1.9341924	3.0612888766259193e-198	3.441558354269295e-196	gCap
Sh3glb1	30.020432	1.3749744	5.311731184843734e-198	5.948312198435901e-196	gCap
Rtl8a	29.900805	2.8729854	1.9209994234426458e-196	2.1428823025844707e-194	gCap
Rgs12	29.89479	2.2164943	2.2997832065203936e-196	2.5555119955079897e-194	gCap
Plcb1	29.777454	3.4226708	7.65258097527502e-195	8.470818479554426e-193	gCap
Igfbp4	29.607468	2.0481632	1.1975579836549866e-192	1.3154854492210118e-190	gCap
4931406P16Rik	29.284346	2.368264	1.6413442523884763e-188	1.7825617956128431e-186	gCap
Plk2	29.150244	2.477566	8.294900940027627e-187	8.941095470187083e-185	gCap
Bmp6	28.973595	4.0030894	1.4157672904142763e-184	1.509103059930477e-182	gCap
Arap3	28.93402	2.9069374	4.4590679484241333e-184	4.735497252975888e-182	gCap
Hyal2	28.84277	2.6439576	6.2433620708825685e-183	6.606027955882365e-181	gCap
Msn	28.790188	1.2605437	2.8462610056684272e-182	3.0005638001149205e-180	gCap
Kitl	28.685602	1.6424944	5.769693065660972e-181	5.9946486075712185e-179	gCap
Qk	28.645588	1.3986542	1.819312497336191e-180	1.8766958305855044e-178	gCap
Rap1a	28.516626	1.3169782	7.288030766213873e-179	7.491054480415544e-177	gCap
Bnip2	28.50919	1.3281816	9.011993300494722e-179	9.230077124136588e-177	gCap
Mfap2	28.390549	2.7824204	2.6454374068539872e-177	2.690307016581546e-175	gCap
Klf9	28.382387	1.2461346	3.336134774232167e-177	3.3807731972676677e-175	gCap
Nsg1	28.258572	3.3673823	1.1168500060999573e-175	1.1238791320124745e-173	gCap
Sptan1	28.253489	1.7720397	1.2896154858842698e-175	1.2932102328832504e-173	gCap
Txnip	28.164963	1.3082553	1.5715997784178685e-174	1.570508389682856e-172	gCap
Sox17	28.147038	4.1563454	2.6050417216357044e-174	2.594224939400539e-172	gCap
2810025M15Rik	27.993605	2.7214592	1.9438052809438604e-172	1.9290591719160106e-170	gCap
Atp2b1	27.847984	1.2024344	1.1393859904606792e-170	1.1229975618307653e-168	gCap
Klf3	27.674908	1.4931114	1.3999442329513106e-168	1.3657761025199565e-166	gCap
Ppp1r2	27.616344	1.6980221	7.081879772187921e-168	6.86250841224136e-166	gCap
Iigp1	27.593447	2.59056	1.3336104915117366e-167	1.2879634209969055e-165	gCap
Ubb	27.551563	0.92945653	4.238571542434917e-167	4.05269398642116e-165	gCap
Ets1	27.516775	1.6270157	1.1060384891828451e-166	1.0540327059166318e-164	gCap
Egr1	27.492954	1.4645195	2.1315162445643138e-166	2.0179288657421365e-164	gCap
Tubb2a	27.389544	1.98661	3.6536024255712536e-165	3.4362966603902184e-163	gCap
Xdh	27.28039	1.5086513	7.24874131455878e-164	6.795399838208523e-162	gCap
Cyb5r3	27.226034	1.0047389	3.194980214247382e-163	2.975777688221348e-161	gCap
Kank3	27.126135	2.246319	4.842992797472227e-162	4.4388959462181746e-160	gCap
Mxd4	27.024189	1.2175276	7.682416487000128e-161	7.019045920503609e-159	gCap
Hoxa5	26.918879	3.1381752	1.320501048205179e-159	1.1950949738158821e-157	gCap
Sgk1	26.880804	1.7156775	3.682573637205168e-159	3.3223971560741295e-157	gCap
Kdr	26.797321	1.4002546	3.4719923339314963e-158	3.1128953074937217e-156	gCap
Mapt	26.78469	2.4521914	4.872454911314246e-158	4.35494572508149e-156	gCap
Asap2	26.713911	2.6296444	3.244542188383697e-157	2.8820346969655186e-155	gCap
Add3	26.645107	1.3559173	2.039251477979037e-156	1.80583561649959e-154	gCap
Epb41l2	26.58032	1.7267225	1.1463814274444412e-155	1.0120508430015649e-153	gCap
Arap2	26.415346	1.9818087	9.131246134067424e-154	8.012111699343307e-152	gCap
Dock9	26.314318	1.784178	1.3151045539194795e-152	1.1504166888085903e-150	gCap
Leprot	26.265888	1.4517019	4.706809796874748e-152	4.0925071285213065e-150	gCap
Prex2	26.21094	2.305484	1.994259947088568e-151	1.7184072238685327e-149	gCap
Amotl1	26.04546	2.0752459	1.5144859689047683e-149	1.2857494449875878e-147	gCap
Myl12b	25.992771	1.0878024	5.977463631490022e-149	5.044909188102136e-147	gCap
AU020206	25.950903	1.7878996	1.7760935180409574e-148	1.4946190482227707e-146	gCap
Lgals9	25.935532	1.3966783	2.647953018489158e-148	2.2218101420442556e-146	gCap
Myl12a	25.925524	0.9181433	3.433894958226111e-148	2.8728923516787055e-146	gCap
Arhgef15	25.886467	3.1576006	9.459327386478759e-148	7.890998324140831e-146	gCap
Zeb1	25.879265	2.1935894	1.1400787469918709e-147	9.483082756770533e-146	gCap
Laptm4a	25.837294	0.8829598	3.3805421613967775e-147	2.8038041327089124e-145	gCap
Crim1	25.813412	1.8940687	6.26950212226282e-147	5.184950318354136e-145	gCap
Hey1	25.675295	3.7709756	2.2070008380369176e-145	1.8147852605343569e-143	gCap
Galnt18	25.269781	2.3690646	6.866234803955823e-141	5.550849372411476e-139	gCap
Cd47	25.139467	1.0930434	1.8424944276638955e-139	1.4770749200046493e-137	gCap
Cep85l	25.121044	2.3500774	2.9294668039004904e-139	2.3354585766275934e-137	gCap
Ier2	25.082598	1.3060893	7.701538224909628e-139	6.122935638477875e-137	gCap
Tuba1a	25.052807	1.051368	1.6271555348719265e-138	1.2900698703474943e-136	gCap
Wasf2	24.954605	1.2818952	1.9032536226659652e-137	1.5048252544045737e-135	gCap
Tpm4	24.848854	1.0244281	2.6606955419401413e-136	2.0695896674874936e-134	gCap
Sparcl1	24.757313	1.2208478	2.5861669267791617e-135	2.006196338347824e-133	gCap
Dusp6	24.323406	1.716774	1.1085994176477116e-130	8.553751002654461e-129	gCap
Map7d1	24.184134	1.3764337	3.267793842384764e-129	2.494618217077812e-127	gCap
Xiap	24.006193	1.3255888	2.3960113743487445e-127	1.8146633514146545e-125	gCap
Nrp1	23.966328	0.90322894	6.244529027276819e-127	4.7169959423891565e-125	gCap
Tmcc2	23.94105	2.4556339	1.1452926861017746e-126	8.606141907574171e-125	gCap
Gstm1	23.83114	1.1910361	1.588786361122489e-125	1.1845925252099802e-123	gCap
Sema6a	23.800821	2.3595421	3.274938833329986e-125	2.4291943201865206e-123	gCap
Prx	23.613329	2.0354035	2.8120683103176003e-123	2.0698548841672773e-121	gCap
Jup	23.568146	1.8452705	8.180390565265519e-123	6.00590919562096e-121	gCap
Arl2bp	23.26686	1.6497501	9.6039605552703e-120	6.962266619160686e-118	gCap
Marcks	22.667873	1.1403933	9.297763162209567e-114	6.59087743370422e-112	gCap
Hmcn1	22.609013	3.4496152	3.533559549600778e-113	2.492545192095843e-111	gCap
Frmd4a	22.473562	2.1884348	7.530249786632529e-112	5.273007028206428e-110	gCap
Elk3	22.433657	2.027483	1.848027842860386e-111	1.287802453208763e-109	gCap
Hdac7	22.364685	1.5929829	8.68954114106623e-111	6.02614443469605e-109	gCap
Ncald	22.296875	3.0505145	3.962231073723328e-110	2.7280624474104638e-108	gCap
Zmynd11	22.28684	1.1720212	4.957792568287462e-110	3.3972683360788843e-108	gCap
Gbp4	22.138828	2.54852	1.3366708418882145e-108	9.094417690199247e-107	gCap
Csnk1a1	22.132967	0.9413617	1.5222583065922396e-108	1.0332687279180342e-106	gCap
Dusp1	22.118904	1.3030419	2.0791695630512656e-108	1.4046596249909724e-106	gCap
Unc45b	21.977777	2.9805424	4.699058711630566e-107	3.159787610297376e-105	gCap
Hip1	21.732718	1.7774225	1.0066499790017348e-104	6.614471779833316e-103	gCap
Slc3a2	21.690037	1.3754607	2.5477922209100257e-104	1.6702838295624268e-102	gCap
Daam1	21.56405	1.4388857	3.908598272667524e-103	2.539265424094161e-101	gCap
Rtl8b	21.485632	2.2541568	2.121554991554641e-102	1.3751881229041122e-100	gCap
Ccdc85b	21.479296	1.9686021	2.431638037774788e-102	1.572641409599065e-100	gCap
Slc16a9	21.470295	2.6265476	2.951408274966318e-102	1.9002579452691416e-100	gCap
Ptprg	21.455055	1.9801402	4.096213505913869e-102	2.6314514442009187e-100	gCap
Nedd4	21.445362	0.88249594	5.045299913512351e-102	3.233936113828184e-100	gCap
Bvht	21.390787	2.8456295	1.6278558335607523e-101	1.0387958068709192e-99	gCap
6430548M08Rik	21.381376	2.9246926	1.9916993511706953e-101	1.2653666076532585e-99	gCap
Adgrl3	21.373133	3.3150847	2.376439753276672e-101	1.5064743634207625e-99	gCap
Tinagl1	21.292044	1.5599937	1.3452957304222906e-100	8.49070419332314e-99	gCap
Ddx5	21.148571	0.8717076	2.844256736554958e-99	1.7833923502843507e-97	gCap
Mcam	21.070253	2.6662755	1.4912860141275023e-98	9.269808096455618e-97	gCap
Syne2	20.844738	1.1610944	1.7013611042616326e-96	1.0507547764087937e-94	gCap
Col4a2	20.83224	1.259081	2.208906417186185e-96	1.361291792004677e-94	gCap
Ablim1	20.69796	1.2672782	3.6134663880527124e-95	2.2079737292602347e-93	gCap
Mef2a	20.692678	1.0583858	4.031844864033796e-95	2.4584003217562e-93	gCap
Adrb1	20.64227	2.4912786	1.1455510408540822e-94	6.95547657294947e-93	gCap
Ptgfrn	20.501823	1.6938474	2.0737286751176845e-93	1.2511931083833742e-91	gCap
Gimap6	20.474735	1.3551229	3.6171501627489427e-93	2.1778573574040704e-91	gCap
Ets2	20.446306	1.6953382	6.4799572673268905e-93	3.885274378201415e-91	gCap
Sema3f	20.439636	2.2413974	7.429124664580749e-93	4.4451186662501864e-91	gCap
Mapk3	20.40888	1.1115834	1.3944026189204899e-92	8.325914392641432e-91	gCap
Wfdc1	20.38249	3.3952866	2.3917531181397916e-92	1.4222036103318843e-90	gCap
Utrn	20.27757	1.0722088	2.0290929911660113e-91	1.1991231270176142e-89	gCap
Phactr2	20.271755	1.2468977	2.2836173871541521e-91	1.3467727131618137e-89	gCap
Pam	20.264093	1.4753162	2.668270271187496e-91	1.5704052843512503e-89	gCap
Smad6	20.23508	2.7216485	4.8083345519205595e-91	2.8241605796790552e-89	gCap
Stmn1	20.067133	1.0641251	1.4301850527108033e-89	8.349031605885784e-88	gCap
Ehd1	20.059937	1.9608555	1.652961767113805e-89	9.630008027841156e-88	gCap
Samd12	19.994356	2.9137316	6.167049380961939e-89	3.578380669033964e-87	gCap
Ccm2l	19.96268	3.3009365	1.1630402513848533e-88	6.721345067240176e-87	gCap
Zbtb16	19.954958	1.9293594	1.357396887863891e-88	7.828834154854265e-87	gCap
Cnn3	19.871967	1.8761727	7.115931893856823e-88	4.079611950302777e-86	gCap
Arl4d	19.707054	2.9007401	1.87571573931311e-86	1.066859663585599e-84	gCap
She	19.681604	3.165065	3.100258775926839e-86	1.756406448251465e-84	gCap
Rin2	19.647943	1.3770003	6.020228646767601e-86	3.3906493239524767e-84	gCap
Hes1	19.632318	1.2363902	8.189220322888576e-86	4.603237517436196e-84	gCap
Tmem204	19.623426	1.802556	9.755007541840263e-86	5.472692340237091e-84	gCap
Gbp9	19.536333	2.3192651	5.391887681461204e-85	3.001518906623858e-83	gCap
Tmem140	19.528763	1.7747403	6.253583555191578e-85	3.47448136522034e-83	gCap
S100a13	19.482307	0.91983795	1.5512773580252852e-84	8.585723531532252e-83	gCap
Pea15a	19.482107	1.3524595	1.5573715445602877e-84	8.602908455363739e-83	gCap
Sox7	19.463047	3.5320525	2.2593999099992973e-84	1.2439291286475271e-82	gCap
Cbfa2t3	19.411762	1.4896162	6.138603185013181e-84	3.358726229366528e-82	gCap
Numb	19.400366	2.2980435	7.662506241123989e-84	4.176646394309629e-82	gCap
Prxl2c	19.225958	1.3417727	2.2445405211428768e-82	1.2096980561515354e-80	gCap
Cracr2b	19.100113	1.6682718	2.519456590757248e-81	1.3452682872355027e-79	gCap
Afdn	18.856419	0.9861208	2.6025874580768675e-79	1.3668333402089826e-77	gCap
Gimap4	18.855606	1.5119846	2.6429414650249116e-79	1.3854982762006733e-77	gCap
Cttnbp2nl	18.75169	1.5995713	1.8753768525766567e-78	9.795525556652664e-77	gCap
Rbm39	18.693893	0.81154054	5.550929410276013e-78	2.8888923766318926e-76	gCap
Ppp1r15a	18.666016	1.167997	9.358066808169535e-78	4.8527056349390856e-76	gCap
Qsox1	18.599705	1.6171072	3.2307819397478348e-77	1.6663423696405498e-75	gCap
Nav1	18.563663	1.6674258	6.324108299308377e-77	3.2559541476582305e-75	gCap
Ccser2	18.540932	1.2637247	9.653579702126262e-77	4.961250425485603e-75	gCap
Hecw2	18.530249	3.120992	1.1774028323257252e-76	6.040223442840351e-75	gCap
Adgrl2	18.500975	1.865816	2.0277566693104012e-76	1.038413468732266e-74	gCap
Ppp1r16b	18.430431	2.193855	7.488236172880884e-76	3.821124770487799e-74	gCap
Notch1	18.394493	1.613235	1.4541581762225756e-75	7.394111715845534e-74	gCap
Snrk	18.260498	1.7907063	1.7072637891313217e-74	8.620184535298148e-73	gCap
Myo6	18.213846	1.4288758	4.007713940277805e-74	2.0129495148550649e-72	gCap
Adam15	18.098873	2.0853217	3.252590682202449e-73	1.6251659693365709e-71	gCap
Ddx3x	18.097218	0.7861543	3.3518167162866856e-73	1.671842029371418e-71	gCap
Prickle1	18.060385	2.6142552	6.536499029188157e-73	3.2490577212441305e-71	gCap
Zbtb20	18.022911	0.9335148	1.287828983260412e-72	6.379297442036946e-71	gCap
Notch4	17.980474	3.1648827	2.771090554445215e-72	1.3656162013173509e-70	gCap
Rasal2	17.95134	2.4327004	4.684676567318655e-72	2.3007677748708343e-70	gCap
Gimap1	17.630756	1.4662974	1.4304180817189698e-69	6.895717318571516e-68	gCap
Dynll1	17.576267	0.762793	3.7443060373245557e-69	1.7930304118835395e-67	gCap
Acap2	17.498392	1.3166465	1.4737100525548206e-68	7.045411181483013e-67	gCap
Cebpd	17.463709	1.1825566	2.7075440128604576e-68	1.292257324877678e-66	gCap
Impdh1	17.408224	2.4035375	7.1466727871285616e-68	3.3884883494820425e-66	gCap
Pxdn	17.313837	2.469094	3.6991956444434495e-67	1.7481584671113708e-65	gCap
Nr3c1	17.263565	0.9123104	8.847685911760277e-67	4.174367221974767e-65	gCap
Car4	17.184067	0.81401724	3.4952486037440263e-66	1.6305547302546212e-64	gCap
Cdc42ep1	17.14261	2.5148265	7.137347519987128e-66	3.323832712382355e-64	gCap
Tgm2	17.064507	1.177713	2.7268574357347696e-65	1.2596943338755485e-63	gCap
Dgkh	17.03018	2.2395935	4.905340403438602e-65	2.262431038637227e-63	gCap
Gbp2	16.99003	1.9587679	9.733943985646026e-65	4.4679889618324183e-63	gCap
Mxra7	16.988838	2.0172093	9.933808983885243e-65	4.5524685120416764e-63	gCap
Phldb2	16.979605	0.52519023	1.1626667244936324e-64	5.319801006506636e-63	gCap
Cflar	16.97871	1.1296234	1.180517753737488e-64	5.39290491310554e-63	gCap
Pcdh1	16.895447	2.198385	4.860144108421286e-64	2.2097148094844332e-62	gCap
Arhgef26	16.88549	2.3551855	5.7535920435716405e-64	2.6118040853941925e-62	gCap
Tut7	16.867113	0.91542715	7.854281141769134e-64	3.5597828544900103e-62	gCap
Ripor1	16.8527	2.251928	1.0023265708635096e-63	4.5356853316748125e-62	gCap
Parvb	16.801804	2.5690966	2.367351340697232e-63	1.0679055107408518e-61	gCap
Sox18	16.800869	3.0110638	2.4049282318767346e-63	1.0831585995839191e-61	gCap
Gnaq	16.762716	1.1918527	4.572547123123736e-63	2.0530094571529035e-61	gCap
Fcho2	16.675594	0.9058807	1.9723839586803624e-62	8.787184261736972e-61	gCap
Ktn1	16.563686	0.81908536	1.2753501240485654e-61	5.664286507734214e-60	gCap
Macf1	16.558933	0.8831646	1.3801996370907841e-61	6.120515493909518e-60	gCap
Ptprm	16.537304	1.9105967	1.976712605677738e-61	8.738830843533839e-60	gCap
Zcrb1	16.483736	0.8172467	4.802313395478603e-61	2.1197941644459233e-59	gCap
Fgd5	16.460787	2.8220618	7.018319670540517e-61	3.088489910063549e-59	gCap
Cdk14	16.45174	1.7611828	8.149259408330365e-61	3.580697492698441e-59	gCap
Pcp4l1	16.424067	1.3770552	1.2864918161582925e-60	5.6440906202798255e-59	gCap
Lrrc32	16.353273	3.062103	4.122330191666001e-60	1.8003135495621778e-58	gCap
Robo4	16.343956	2.963925	4.8032376645227363e-60	2.0913340391068736e-58	gCap
Srgn	16.265474	0.8012322	1.7351784537072447e-59	7.487021873717317e-58	gCap
Cd2ap	16.168985	0.792758	8.346198239396206e-59	3.585128139251087e-57	gCap
Arglu1	16.088488	0.87844765	3.0725538189999525e-58	1.315894329030039e-56	gCap
Cd151	16.068048	1.1649579	4.273294328700185e-58	1.8274206653787717e-56	gCap
Vwf	16.045631	1.4635726	6.133157152355261e-58	2.6111281485914855e-56	gCap
Prickle2	16.029562	2.6487715	7.944168796836035e-58	3.372170766562553e-56	gCap
Lifr	15.996778	1.6704342	1.3456251983107823e-57	5.695160765791811e-56	gCap
Cyp26b1	15.993021	3.6180658	1.4292837824106653e-57	6.040350551803076e-56	gCap
Kat6a	15.934543	1.0368351	3.648586194961802e-57	1.5351799808625828e-55	gCap
Ccdc85a	15.911669	3.4910438	5.259257681450144e-57	2.2064349281652353e-55	gCap
Stim2	15.827223	1.5326537	2.019406544719441e-56	8.447459354218825e-55	gCap
Nkd1	15.802891	1.0025918	2.971715865432532e-56	1.241305988492718e-54	gCap
Piezo2	15.801262	2.040102	3.0495138731594814e-56	1.271956656080143e-54	gCap
C130074G19Rik	15.778831	2.1601114	4.351758085409735e-56	1.812497795920292e-54	gCap
Ccdc9b	15.742867	2.6785753	7.687906285891072e-56	3.192755308916956e-54	gCap
Ddit4	15.630817	1.3543856	4.490058538376015e-55	1.8540012157024634e-53	gCap
Map4k4	15.580315	1.0157521	9.906571703235588e-55	4.0788431132921346e-53	gCap
Dst	15.559855	0.966595	1.3640580239881402e-54	5.608227132911239e-53	gCap
Sept7	15.431143	0.61208975	1.0106532027004905e-53	4.137496326275977e-52	gCap
Hspa12b	15.428951	2.5383391	1.0455608458508634e-53	4.274324026077819e-52	gCap
Ccrl2	15.428031	2.473016	1.0605710933333986e-53	4.329537030657476e-52	gCap
Plekha2	15.420243	1.4079158	1.1965359578967757e-53	4.877663579074958e-52	gCap
